Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
19-Feb-24,20543.4,20611.75,20466.55,20548.9,84166855,9274.96
20-Feb-24,20517.45,20818.2,20482.2,20800.85,107092214,11862.1
21-Feb-24,20897.3,20897.3,20631.45,20686.75,111170099,11161.19
22-Feb-24,20635.05,20712,20440.9,20665.9,116873320,12010.61
23-Feb-24,20717.7,20794.65,20645,20677.1,87644418,8897.82
26-Feb-24,20585.85,20724.2,20585.25,20619.7,85616498,8393.86
27-Feb-24,20564.85,20631.3,20527.95,20552.9,119210293,11790.4
28-Feb-24,20577.05,20627.9,20293.35,20340.4,89805160,8177.38
29-Feb-24,20306.85,20495.4,20234.75,20407.9,154700730,16118.11
01-Mar-24,20446.1,20863.65,20446.1,20842.7,96295847,9554.42
04-Mar-24,20852.15,20959.8,20807,20927.25,121313194,9183.89
05-Mar-24,20846.5,20958.25,20814.5,20854.5,113369435,11382.42
06-Mar-24,20815.65,21064.75,20802.7,20986.15,168998617,16182.24
07-Mar-24,21017.95,21063.8,20947.85,21005.85,108013373,11345.41
11-Mar-24,21001.4,21020.4,20833.25,20862.55,132580425,12771.65
